'Elapsed time','ECG','Abdomen_1','Abdomen_2','Abdomen_3','Abdomen_4','Abdomen_5'
'0:16.310',-0.085,0.081,-0.021,-0.015,-0.034,-0.028
'0:16.311',-0.079,0.071,-0.020,-0.008,-0.025,-0.013
'0:16.312',-0.078,0.053,-0.019,0.003,-0.013,0.004
'0:16.313',-0.085,0.031,-0.018,0.015,0.002,0.021
'0:16.314',-0.087,0.005,-0.017,0.028,0.017,0.039
'0:16.315',-0.085,-0.022,-0.016,0.042,0.030,0.056
'0:16.316',-0.088,-0.046,-0.016,0.052,0.042,0.070
'0:16.317',-0.096,-0.067,-0.016,0.060,0.049,0.081
'0:16.318',-0.104,-0.082,-0.016,0.065,0.053,0.088
'0:16.319',-0.104,-0.090,-0.018,0.065,0.051,0.089
'0:16.320',-0.106,-0.090,-0.020,0.061,0.046,0.084
'0:16.321',-0.111,-0.082,-0.022,0.054,0.036,0.072
'0:16.322',-0.111,-0.067,-0.025,0.043,0.023,0.056
'0:16.323',-0.107,-0.046,-0.028,0.030,0.009,0.037
'0:16.324',-0.112,-0.021,-0.030,0.016,-0.006,0.015
'0:16.325',-0.118,0.006,-0.031,0.004,-0.019,-0.007
'0:16.326',-0.119,0.031,-0.032,-0.008,-0.031,-0.026
'0:16.327',-0.120,0.053,-0.032,-0.016,-0.039,-0.042
'0:16.328',-0.113,0.068,-0.031,-0.021,-0.043,-0.053
'0:16.329',-0.107,0.077,-0.028,-0.021,-0.041,-0.058
'0:16.330',-0.105,0.077,-0.025,-0.017,-0.036,-0.056
'0:16.331',-0.104,0.070,-0.021,-0.009,-0.026,-0.047
'0:16.332',-0.110,0.053,-0.017,0.002,-0.013,-0.030
'0:16.333',-0.115,0.032,-0.013,0.015,0.003,-0.007
'0:16.334',-0.107,0.006,-0.010,0.028,0.019,0.020
'0:16.335',-0.103,-0.021,-0.008,0.041,0.033,0.049
'0:16.336',-0.105,-0.047,-0.008,0.052,0.047,0.074
'0:16.337',-0.101,-0.069,-0.008,0.060,0.055,0.094
'0:16.338',-0.095,-0.084,-0.008,0.066,0.060,0.105
'0:16.339',-0.090,-0.093,-0.009,0.067,0.059,0.108
'0:16.340',-0.087,-0.091,-0.010,0.063,0.054,0.101
'0:16.341',-0.094,-0.083,-0.012,0.055,0.045,0.087
'0:16.342',-0.095,-0.066,-0.014,0.044,0.032,0.066
'0:16.343',-0.091,-0.045,-0.016,0.031,0.016,0.043
'0:16.344',-0.088,-0.019,-0.018,0.016,0.000,0.019
'0:16.345',-0.088,0.008,-0.021,0.003,-0.015,-0.004
'0:16.346',-0.089,0.031,-0.021,-0.009,-0.027,-0.024
'0:16.347',-0.090,0.052,-0.022,-0.017,-0.036,-0.039
'0:16.348',-0.086,0.067,-0.022,-0.021,-0.041,-0.047
'0:16.349',-0.087,0.075,-0.021,-0.022,-0.040,-0.050
'0:16.350',-0.092,0.074,-0.019,-0.017,-0.036,-0.047
'0:16.351',-0.087,0.066,-0.017,-0.009,-0.026,-0.036
'0:16.352',-0.087,0.050,-0.015,0.001,-0.014,-0.021
'0:16.353',-0.092,0.027,-0.012,0.014,0.001,-0.003
'0:16.354',-0.090,0.002,-0.009,0.026,0.016,0.017
'0:16.355',-0.089,-0.024,-0.007,0.040,0.030,0.037
'0:16.356',-0.092,-0.050,-0.006,0.051,0.043,0.054
'0:16.357',-0.094,-0.071,-0.005,0.060,0.052,0.069
'0:16.358',-0.094,-0.085,-0.004,0.065,0.058,0.080
'0:16.359',-0.098,-0.093,-0.005,0.066,0.058,0.086
'0:16.360',-0.104,-0.091,-0.005,0.063,0.054,0.084
'0:16.361',-0.106,-0.081,-0.006,0.056,0.046,0.078
'0:16.362',-0.100,-0.065,-0.008,0.045,0.035,0.065
'0:16.363',-0.095,-0.043,-0.009,0.032,0.021,0.048
'0:16.364',-0.102,-0.017,-0.009,0.018,0.006,0.028
'0:16.365',-0.107,0.011,-0.010,0.006,-0.008,0.009
'0:16.366',-0.102,0.036,-0.010,-0.006,-0.020,-0.010
'0:16.367',-0.100,0.057,-0.010,-0.015,-0.029,-0.024
'0:16.368',-0.104,0.071,-0.009,-0.020,-0.035,-0.034
'0:16.369',-0.107,0.078,-0.009,-0.021,-0.035,-0.038
'0:16.370',-0.101,0.077,-0.007,-0.019,-0.030,-0.035
'0:16.371',-0.086,0.067,-0.006,-0.011,-0.023,-0.026
'0:16.372',-0.083,0.050,-0.004,-0.001,-0.011,-0.012
'0:16.373',-0.086,0.027,-0.001,0.012,0.004,0.006
'0:16.374',-0.083,0.003,0.001,0.026,0.018,0.026
'0:16.375',-0.079,-0.023,0.004,0.040,0.034,0.047
'0:16.376',-0.081,-0.047,0.006,0.051,0.046,0.066
'0:16.377',-0.084,-0.067,0.007,0.060,0.055,0.081
'0:16.378',-0.087,-0.081,0.008,0.065,0.060,0.092
'0:16.379',-0.082,-0.087,0.007,0.066,0.062,0.096
'0:16.380',-0.076,-0.086,0.006,0.062,0.058,0.094
'0:16.381',-0.076,-0.077,0.005,0.055,0.051,0.086
'0:16.382',-0.081,-0.060,0.002,0.045,0.039,0.072
'0:16.383',-0.082,-0.039,-0.001,0.032,0.026,0.054
'0:16.384',-0.085,-0.015,-0.003,0.019,0.012,0.035
'0:16.385',-0.090,0.010,-0.006,0.006,-0.002,0.014
'0:16.386',-0.090,0.033,-0.008,-0.006,-0.013,-0.005
'0:16.387',-0.087,0.052,-0.010,-0.014,-0.021,-0.019
'0:16.388',-0.082,0.065,-0.011,-0.019,-0.025,-0.029
'0:16.389',-0.087,0.071,-0.011,-0.019,-0.023,-0.032
'0:16.390',-0.097,0.070,-0.010,-0.014,-0.017,-0.026
'0:16.391',-0.102,0.061,-0.008,-0.005,-0.006,-0.015
'0:16.392',-0.105,0.046,-0.004,0.009,0.009,0.003
'0:16.393',-0.107,0.026,0.000,0.025,0.026,0.025
'0:16.394',-0.106,0.001,0.003,0.042,0.043,0.049
'0:16.395',-0.115,-0.026,0.005,0.057,0.059,0.072
'0:16.396',-0.124,-0.051,0.006,0.071,0.072,0.092
'0:16.397',-0.119,-0.074,0.004,0.081,0.080,0.108
'0:16.398',-0.112,-0.093,0.001,0.086,0.084,0.116
'0:16.399',-0.116,-0.105,-0.006,0.085,0.082,0.117
'0:16.400',-0.122,-0.110,-0.013,0.080,0.077,0.111
'0:16.401',-0.126,-0.108,-0.021,0.071,0.067,0.099
'0:16.402',-0.126,-0.097,-0.027,0.058,0.054,0.082
'0:16.403',-0.123,-0.078,-0.032,0.045,0.041,0.062
'0:16.404',-0.128,-0.054,-0.033,0.032,0.026,0.040
'0:16.405',-0.131,-0.026,-0.029,0.019,0.012,0.019
'0:16.406',-0.130,0.004,-0.021,0.009,0.001,0.003
'0:16.407',-0.133,0.032,-0.012,0.004,-0.006,-0.010
'0:16.408',-0.135,0.056,0.000,0.003,-0.008,-0.016
'0:16.409',-0.135,0.072,0.014,0.006,-0.005,-0.015
'0:16.410',-0.134,0.080,0.027,0.015,0.003,-0.008
'0:16.411',-0.130,0.078,0.040,0.027,0.016,0.006
'0:16.412',-0.132,0.069,0.050,0.042,0.031,0.025
'0:16.413',-0.139,0.052,0.059,0.057,0.049,0.047
'0:16.414',-0.138,0.031,0.065,0.072,0.065,0.071
'0:16.415',-0.134,0.007,0.068,0.085,0.080,0.092
'0:16.416',-0.139,-0.016,0.070,0.094,0.091,0.110
'0:16.417',-0.139,-0.036,0.070,0.100,0.097,0.122
'0:16.418',-0.136,-0.050,0.068,0.101,0.098,0.127
'0:16.419',-0.133,-0.057,0.064,0.097,0.092,0.124
'0:16.420',-0.135,-0.057,0.059,0.088,0.082,0.116
'0:16.421',-0.138,-0.051,0.051,0.074,0.068,0.101
'0:16.422',-0.130,-0.038,0.043,0.059,0.051,0.081
'0:16.423',-0.122,-0.021,0.034,0.041,0.033,0.059
'0:16.424',-0.130,-0.001,0.026,0.021,0.015,0.035
'0:16.425',-0.136,0.022,0.018,0.004,-0.001,0.013
'0:16.426',-0.131,0.043,0.011,-0.011,-0.015,-0.008
'0:16.427',-0.123,0.059,0.006,-0.023,-0.026,-0.024
'0:16.428',-0.121,0.072,0.002,-0.031,-0.031,-0.036
'0:16.429',-0.125,0.078,0.000,-0.032,-0.032,-0.040
'0:16.430',-0.128,0.076,0.000,-0.031,-0.029,-0.037
'0:16.431',-0.128,0.066,0.001,-0.025,-0.021,-0.028
'0:16.432',-0.126,0.050,0.002,-0.015,-0.009,-0.011
'0:16.433',-0.128,0.027,0.005,-0.003,0.005,0.010
'0:16.434',-0.125,0.001,0.007,0.009,0.019,0.032
'0:16.435',-0.123,-0.026,0.008,0.021,0.033,0.056
'0:16.436',-0.124,-0.051,0.010,0.032,0.045,0.076
'0:16.437',-0.125,-0.073,0.010,0.040,0.053,0.092
'0:16.438',-0.124,-0.089,0.010,0.045,0.058,0.102
'0:16.439',-0.123,-0.098,0.008,0.045,0.056,0.103
'0:16.440',-0.128,-0.098,0.007,0.040,0.051,0.097
'0:16.441',-0.133,-0.091,0.005,0.032,0.041,0.082
'0:16.442',-0.133,-0.076,0.001,0.021,0.027,0.060
'0:16.443',-0.130,-0.056,-0.002,0.008,0.013,0.035
'0:16.444',-0.130,-0.030,-0.005,-0.006,-0.003,0.006
'0:16.445',-0.123,-0.003,-0.006,-0.018,-0.017,-0.021
'0:16.446',-0.124,0.023,-0.007,-0.028,-0.028,-0.043
'0:16.447',-0.135,0.044,-0.007,-0.036,-0.036,-0.059
'0:16.448',-0.141,0.059,-0.006,-0.039,-0.039,-0.065
'0:16.449',-0.142,0.066,-0.005,-0.037,-0.037,-0.061
'0:16.450',-0.140,0.064,-0.004,-0.034,-0.031,-0.048
'0:16.451',-0.133,0.053,-0.002,-0.025,-0.021,-0.027
'0:16.452',-0.128,0.036,0.000,-0.014,-0.007,-0.001
'0:16.453',-0.130,0.012,0.002,-0.001,0.007,0.028
'0:16.454',-0.129,-0.015,0.005,0.012,0.023,0.055
'0:16.455',-0.128,-0.041,0.007,0.026,0.037,0.080
'0:16.456',-0.128,-0.066,0.009,0.037,0.051,0.099
'0:16.457',-0.128,-0.086,0.011,0.046,0.059,0.114
'0:16.458',-0.127,-0.098,0.012,0.051,0.066,0.122
'0:16.459',-0.119,-0.103,0.013,0.052,0.066,0.123
'0:16.460',-0.115,-0.101,0.012,0.049,0.062,0.117
'0:16.461',-0.120,-0.090,0.011,0.043,0.055,0.104
'0:16.462',-0.120,-0.073,0.009,0.032,0.042,0.088
'0:16.463',-0.112,-0.050,0.007,0.020,0.029,0.067
'0:16.464',-0.116,-0.024,0.003,0.007,0.014,0.043
'0:16.465',-0.120,0.001,0.001,-0.007,-0.002,0.021
'0:16.466',-0.117,0.025,-0.002,-0.019,-0.015,0.000
'0:16.467',-0.115,0.044,-0.006,-0.029,-0.025,-0.016
'0:16.468',-0.110,0.057,-0.008,-0.034,-0.032,-0.026
'0:16.469',-0.109,0.062,-0.009,-0.037,-0.033,-0.031
'0:16.470',-0.116,0.060,-0.009,-0.035,-0.029,-0.029
'0:16.471',-0.118,0.050,-0.009,-0.029,-0.022,-0.020
'0:16.472',-0.117,0.034,-0.008,-0.019,-0.011,-0.007
'0:16.473',-0.120,0.012,-0.006,-0.008,0.003,0.010
'0:16.474',-0.127,-0.013,-0.005,0.006,0.017,0.028
'0:16.475',-0.133,-0.040,-0.003,0.020,0.032,0.046
'0:16.476',-0.132,-0.066,-0.002,0.030,0.042,0.062
'0:16.477',-0.135,-0.089,-0.002,0.038,0.050,0.076
'0:16.478',-0.149,-0.105,-0.003,0.042,0.054,0.085
'0:16.479',-0.147,-0.114,-0.006,0.041,0.052,0.090
'0:16.480',-0.141,-0.115,-0.008,0.036,0.048,0.089
'0:16.481',-0.147,-0.108,-0.011,0.028,0.039,0.083
'0:16.482',-0.148,-0.093,-0.014,0.016,0.027,0.071
'0:16.483',-0.146,-0.073,-0.016,0.002,0.015,0.054
'0:16.484',-0.150,-0.047,-0.018,-0.012,0.001,0.035
'0:16.485',-0.151,-0.021,-0.020,-0.025,-0.013,0.015
'0:16.486',-0.148,0.004,-0.021,-0.036,-0.023,-0.003
'0:16.487',-0.142,0.026,-0.021,-0.044,-0.030,-0.017
'0:16.488',-0.139,0.042,-0.019,-0.047,-0.033,-0.026
'0:16.489',-0.142,0.051,-0.016,-0.047,-0.032,-0.029
'0:16.490',-0.146,0.051,-0.013,-0.043,-0.026,-0.026
'0:16.491',-0.145,0.044,-0.009,-0.034,-0.017,-0.016
'0:16.492',-0.142,0.030,-0.005,-0.023,-0.005,-0.001
'0:16.493',-0.141,0.009,-0.001,-0.010,0.011,0.019
'0:16.494',-0.140,-0.016,0.001,0.004,0.026,0.040
'0:16.495',-0.138,-0.042,0.004,0.017,0.040,0.061
'0:16.496',-0.131,-0.066,0.005,0.028,0.052,0.080
'0:16.497',-0.126,-0.087,0.005,0.036,0.062,0.095
'0:16.498',-0.126,-0.101,0.005,0.041,0.068,0.104
'0:16.499',-0.126,-0.109,0.004,0.041,0.068,0.108
'0:16.500',-0.127,-0.109,0.001,0.037,0.064,0.103
'0:16.501',-0.130,-0.101,-0.001,0.029,0.056,0.093
'0:16.502',-0.130,-0.087,-0.005,0.017,0.042,0.076
'0:16.503',-0.124,-0.067,-0.008,0.003,0.028,0.056
'0:16.504',-0.130,-0.043,-0.010,-0.011,0.013,0.035
'0:16.505',-0.138,-0.019,-0.012,-0.025,-0.001,0.013
'0:16.506',-0.136,0.004,-0.014,-0.036,-0.014,-0.006
'0:16.507',-0.136,0.024,-0.013,-0.045,-0.023,-0.021
'0:16.508',-0.140,0.039,-0.011,-0.048,-0.027,-0.031
'0:16.509',-0.145,0.048,-0.007,-0.047,-0.024,-0.033
'0:16.510',-0.149,0.050,-0.001,-0.039,-0.016,-0.028
'0:16.511',-0.150,0.045,0.007,-0.027,-0.001,-0.015
'0:16.512',-0.155,0.034,0.016,-0.009,0.018,0.008
'0:16.513',-0.164,0.018,0.026,0.011,0.042,0.038
'0:16.514',-0.166,-0.001,0.037,0.034,0.068,0.072
'0:16.515',-0.163,-0.020,0.047,0.056,0.095,0.111
'0:16.516',-0.159,-0.037,0.059,0.079,0.121,0.151
'0:16.517',-0.145,-0.048,0.069,0.099,0.143,0.188
'0:16.518',-0.130,-0.052,0.079,0.114,0.159,0.217
'0:16.519',-0.120,-0.049,0.090,0.126,0.171,0.237
'0:16.520',-0.110,-0.035,0.100,0.133,0.176,0.244
'0:16.521',-0.096,-0.012,0.109,0.135,0.175,0.238
'0:16.522',-0.071,0.017,0.116,0.133,0.167,0.220
'0:16.523',-0.030,0.054,0.124,0.126,0.156,0.194
'0:16.524',0.009,0.094,0.129,0.116,0.141,0.160
'0:16.525',0.047,0.136,0.135,0.105,0.123,0.122
'0:16.526',0.102,0.175,0.138,0.093,0.104,0.083
'0:16.527',0.171,0.210,0.140,0.080,0.086,0.044
'0:16.528',0.241,0.241,0.144,0.069,0.068,0.005
'0:16.529',0.308,0.266,0.146,0.060,0.054,-0.029
'0:16.530',0.378,0.285,0.151,0.056,0.043,-0.061
'0:16.531',0.454,0.297,0.157,0.057,0.037,-0.086
'0:16.532',0.526,0.304,0.166,0.062,0.035,-0.104
'0:16.533',0.601,0.307,0.175,0.071,0.036,-0.117
'0:16.534',0.691,0.306,0.186,0.081,0.039,-0.126
'0:16.535',0.781,0.303,0.195,0.093,0.041,-0.135
'0:16.536',0.856,0.301,0.204,0.102,0.042,-0.146
'0:16.537',0.925,0.301,0.211,0.107,0.038,-0.162
'0:16.538',1.006,0.303,0.213,0.106,0.028,-0.186
'0:16.539',1.100,0.310,0.211,0.097,0.009,-0.220
'0:16.540',1.188,0.321,0.204,0.080,-0.017,-0.265
'0:16.541',1.261,0.336,0.194,0.056,-0.052,-0.320
'0:16.542',1.334,0.356,0.179,0.026,-0.092,-0.382
'0:16.543',1.403,0.379,0.162,-0.009,-0.136,-0.450
'0:16.544',1.458,0.404,0.144,-0.046,-0.183,-0.519
'0:16.545',1.496,0.429,0.126,-0.082,-0.226,-0.584
'0:16.546',1.520,0.449,0.110,-0.116,-0.266,-0.643
'0:16.547',1.531,0.466,0.094,-0.144,-0.296,-0.688
'0:16.548',1.525,0.472,0.079,-0.166,-0.319,-0.719
'0:16.549',1.485,0.466,0.067,-0.180,-0.331,-0.732
'0:16.550',1.422,0.448,0.055,-0.188,-0.333,-0.727
'0:16.551',1.350,0.415,0.043,-0.188,-0.324,-0.703
'0:16.552',1.276,0.368,0.030,-0.182,-0.309,-0.662
'0:16.553',1.212,0.311,0.016,-0.173,-0.286,-0.608
'0:16.554',1.145,0.245,0.002,-0.161,-0.261,-0.546
'0:16.555',1.055,0.176,-0.013,-0.149,-0.234,-0.480
'0:16.556',0.954,0.109,-0.028,-0.136,-0.209,-0.416
'0:16.557',0.854,0.049,-0.042,-0.128,-0.186,-0.357
'0:16.558',0.752,-0.003,-0.054,-0.121,-0.169,-0.306
'0:16.559',0.653,-0.042,-0.066,-0.118,-0.157,-0.267
'0:16.560',0.551,-0.070,-0.075,-0.119,-0.150,-0.236
'0:16.561',0.440,-0.085,-0.082,-0.122,-0.145,-0.214
'0:16.562',0.344,-0.086,-0.087,-0.127,-0.143,-0.199
'0:16.563',0.259,-0.078,-0.090,-0.132,-0.142,-0.189
'0:16.564',0.168,-0.064,-0.090,-0.137,-0.141,-0.181
'0:16.565',0.075,-0.045,-0.089,-0.141,-0.139,-0.172
'0:16.566',-0.009,-0.023,-0.086,-0.142,-0.134,-0.165
'0:16.567',-0.082,-0.006,-0.083,-0.141,-0.128,-0.154
'0:16.568',-0.130,0.008,-0.079,-0.137,-0.119,-0.141
'0:16.569',-0.153,0.014,-0.075,-0.131,-0.107,-0.123
'0:16.570',-0.170,0.013,-0.069,-0.121,-0.092,-0.103
'0:16.571',-0.173,0.006,-0.063,-0.107,-0.076,-0.080
'0:16.572',-0.166,-0.008,-0.058,-0.091,-0.055,-0.053
'0:16.573',-0.165,-0.026,-0.051,-0.072,-0.034,-0.024
'0:16.574',-0.172,-0.046,-0.043,-0.051,-0.011,0.006
'0:16.575',-0.181,-0.070,-0.036,-0.032,0.009,0.036
'0:16.576',-0.175,-0.091,-0.030,-0.014,0.027,0.061
'0:16.577',-0.163,-0.107,-0.025,0.000,0.041,0.083
'0:16.578',-0.157,-0.120,-0.021,0.010,0.051,0.096
'0:16.579',-0.155,-0.126,-0.018,0.015,0.054,0.101
'0:16.580',-0.160,-0.125,-0.018,0.014,0.051,0.097
'0:16.581',-0.169,-0.117,-0.018,0.009,0.042,0.085
'0:16.582',-0.172,-0.103,-0.019,-0.001,0.031,0.066
'0:16.583',-0.168,-0.082,-0.021,-0.012,0.018,0.044
'0:16.584',-0.173,-0.058,-0.023,-0.024,0.003,0.021
'0:16.585',-0.180,-0.032,-0.025,-0.036,-0.010,0.001
'0:16.586',-0.185,-0.008,-0.026,-0.047,-0.020,-0.015
'0:16.587',-0.190,0.013,-0.027,-0.054,-0.028,-0.024
'0:16.588',-0.193,0.027,-0.027,-0.058,-0.031,-0.027
'0:16.589',-0.198,0.036,-0.027,-0.059,-0.029,-0.024
'0:16.590',-0.201,0.035,-0.025,-0.054,-0.024,-0.017
'0:16.591',-0.199,0.026,-0.023,-0.047,-0.014,-0.004
'0:16.592',-0.200,0.011,-0.019,-0.035,-0.001,0.012
'0:16.593',-0.211,-0.010,-0.016,-0.021,0.015,0.031
'0:16.594',-0.215,-0.035,-0.012,-0.006,0.031,0.053
'0:16.595',-0.212,-0.059,-0.009,0.009,0.046,0.074
'0:16.596',-0.213,-0.084,-0.007,0.023,0.060,0.092
'0:16.597',-0.213,-0.103,-0.006,0.032,0.070,0.109
'0:16.598',-0.207,-0.117,-0.005,0.040,0.076,0.119
'0:16.599',-0.199,-0.124,-0.006,0.041,0.076,0.121
'0:16.600',-0.196,-0.122,-0.007,0.037,0.070,0.116
'0:16.601',-0.198,-0.114,-0.009,0.030,0.060,0.103
'0:16.602',-0.192,-0.099,-0.011,0.020,0.048,0.086
'0:16.603',-0.183,-0.078,-0.015,0.006,0.031,0.065
'0:16.604',-0.187,-0.052,-0.017,-0.008,0.015,0.042
'0:16.605',-0.190,-0.026,-0.019,-0.021,-0.002,0.020
'0:16.606',-0.188,-0.001,-0.020,-0.032,-0.015,0.001
'0:16.607',-0.183,0.019,-0.020,-0.041,-0.025,-0.013
'0:16.608',-0.178,0.036,-0.021,-0.046,-0.030,-0.021
'0:16.609',-0.181,0.044,-0.021,-0.046,-0.031,-0.022
'0:16.610',-0.186,0.044,-0.019,-0.044,-0.027,-0.016
'0:16.611',-0.179,0.036,-0.017,-0.036,-0.019,-0.004
'0:16.612',-0.173,0.020,-0.015,-0.027,-0.007,0.013
'0:16.613',-0.178,-0.002,-0.012,-0.015,0.007,0.033
'0:16.614',-0.175,-0.027,-0.012,-0.003,0.023,0.053
'0:16.615',-0.168,-0.055,-0.011,0.009,0.036,0.072
'0:16.616',-0.169,-0.081,-0.010,0.019,0.048,0.088
'0:16.617',-0.174,-0.103,-0.009,0.026,0.056,0.101
'0:16.618',-0.176,-0.119,-0.010,0.031,0.060,0.108
'0:16.619',-0.169,-0.126,-0.010,0.031,0.060,0.108
'0:16.620',-0.161,-0.124,-0.010,0.028,0.056,0.102
'0:16.621',-0.165,-0.115,-0.010,0.023,0.047,0.090
'0:16.622',-0.165,-0.098,-0.011,0.014,0.036,0.073
'0:16.623',-0.157,-0.074,-0.011,0.005,0.022,0.052
'0:16.624',-0.161,-0.046,-0.011,-0.006,0.008,0.029
'0:16.625',-0.161,-0.017,-0.011,-0.016,-0.005,0.008
'0:16.626',-0.155,0.010,-0.009,-0.025,-0.016,-0.011
'0:16.627',-0.153,0.032,-0.009,-0.032,-0.023,-0.024
'0:16.628',-0.149,0.049,-0.008,-0.035,-0.026,-0.031
'0:16.629',-0.147,0.058,-0.006,-0.034,-0.026,-0.032
'0:16.630',-0.154,0.058,-0.003,-0.029,-0.019,-0.024
'0:16.631',-0.157,0.051,0.000,-0.021,-0.009,-0.011
'0:16.632',-0.155,0.036,0.002,-0.009,0.004,0.008
'0:16.633',-0.156,0.014,0.006,0.004,0.019,0.029
'0:16.634',-0.153,-0.012,0.008,0.017,0.034,0.054
'0:16.635',-0.150,-0.039,0.009,0.030,0.048,0.074
'0:16.636',-0.154,-0.065,0.010,0.041,0.059,0.093
'0:16.637',-0.155,-0.086,0.010,0.049,0.066,0.106
'0:16.638',-0.155,-0.102,0.009,0.052,0.071,0.113
'0:16.639',-0.158,-0.110,0.008,0.052,0.069,0.113
'0:16.640',-0.165,-0.110,0.005,0.048,0.064,0.104
'0:16.641',-0.173,-0.102,0.002,0.040,0.054,0.091
'0:16.642',-0.178,-0.086,-0.001,0.029,0.042,0.072
'0:16.643',-0.170,-0.065,-0.003,0.017,0.027,0.051
'0:16.644',-0.170,-0.041,-0.005,0.003,0.014,0.029
'0:16.645',-0.178,-0.015,-0.007,-0.011,0.001,0.008
'0:16.646',-0.184,0.010,-0.008,-0.024,-0.011,-0.009
'0:16.647',-0.183,0.031,-0.009,-0.034,-0.019,-0.019
'0:16.648',-0.185,0.046,-0.009,-0.040,-0.025,-0.024
'0:16.649',-0.186,0.054,-0.009,-0.043,-0.025,-0.022
'0:16.650',-0.181,0.054,-0.008,-0.040,-0.020,-0.015
'0:16.651',-0.181,0.046,-0.006,-0.033,-0.012,-0.004
'0:16.652',-0.189,0.031,-0.003,-0.023,0.000,0.013
'0:16.653',-0.188,0.011,-0.001,-0.010,0.014,0.031
'0:16.654',-0.185,-0.013,0.002,0.005,0.029,0.051
'0:16.655',-0.190,-0.038,0.006,0.019,0.044,0.072
'0:16.656',-0.191,-0.060,0.008,0.032,0.058,0.091
'0:16.657',-0.186,-0.080,0.011,0.043,0.068,0.106
'0:16.658',-0.182,-0.092,0.012,0.049,0.074,0.116
'0:16.659',-0.181,-0.099,0.012,0.051,0.076,0.118
'0:16.660',-0.181,-0.097,0.012,0.048,0.073,0.115
'0:16.661',-0.185,-0.087,0.011,0.043,0.064,0.104
'0:16.662',-0.185,-0.071,0.008,0.032,0.051,0.087
'0:16.663',-0.181,-0.050,0.005,0.019,0.036,0.066
'0:16.664',-0.182,-0.024,0.002,0.005,0.021,0.042
'0:16.665',-0.177,0.003,0.000,-0.009,0.006,0.021
'0:16.666',-0.175,0.027,-0.002,-0.020,-0.007,0.001
'0:16.667',-0.181,0.047,-0.003,-0.029,-0.016,-0.015
'0:16.668',-0.184,0.063,-0.005,-0.034,-0.022,-0.024
'0:16.669',-0.180,0.070,-0.005,-0.036,-0.022,-0.027
'0:16.670',-0.179,0.067,-0.005,-0.033,-0.017,-0.022
'0:16.671',-0.176,0.058,-0.005,-0.026,-0.009,-0.011
'0:16.672',-0.176,0.040,-0.004,-0.015,0.002,0.005
'0:16.673',-0.177,0.018,-0.002,-0.003,0.016,0.025
'0:16.674',-0.173,-0.008,-0.001,0.012,0.031,0.047
'0:16.675',-0.173,-0.034,0.000,0.025,0.046,0.070
'0:16.676',-0.176,-0.059,0.001,0.036,0.059,0.091
'0:16.677',-0.175,-0.080,0.002,0.045,0.069,0.106
'0:16.678',-0.171,-0.094,0.003,0.050,0.074,0.115
'0:16.679',-0.168,-0.102,0.003,0.050,0.074,0.117
'0:16.680',-0.163,-0.101,0.002,0.046,0.069,0.113
'0:16.681',-0.164,-0.093,0.001,0.037,0.060,0.101
'0:16.682',-0.163,-0.076,-0.002,0.027,0.047,0.084
'0:16.683',-0.157,-0.056,-0.005,0.013,0.031,0.063
'0:16.684',-0.158,-0.030,-0.007,-0.001,0.015,0.040
'0:16.685',-0.160,-0.003,-0.009,-0.014,-0.001,0.017
'0:16.686',-0.158,0.023,-0.011,-0.026,-0.015,-0.004
'0:16.687',-0.150,0.046,-0.012,-0.035,-0.025,-0.021
'0:16.688',-0.145,0.063,-0.011,-0.040,-0.029,-0.034
'0:16.689',-0.147,0.071,-0.010,-0.040,-0.030,-0.040
'0:16.690',-0.147,0.073,-0.008,-0.036,-0.025,-0.038
'0:16.691',-0.139,0.065,-0.005,-0.028,-0.016,-0.030
'0:16.692',-0.137,0.050,0.000,-0.016,-0.004,-0.015
'0:16.693',-0.143,0.027,0.005,-0.003,0.011,0.004
'0:16.694',-0.146,0.003,0.009,0.012,0.026,0.026
'0:16.695',-0.146,-0.024,0.012,0.026,0.041,0.049
'0:16.696',-0.141,-0.049,0.016,0.037,0.052,0.068
'0:16.697',-0.141,-0.070,0.018,0.047,0.062,0.085
'0:16.698',-0.147,-0.084,0.021,0.052,0.066,0.096
'0:16.699',-0.147,-0.091,0.021,0.054,0.066,0.099
'0:16.700',-0.143,-0.090,0.020,0.051,0.063,0.097
'0:16.701',-0.145,-0.081,0.019,0.044,0.055,0.088
'0:16.702',-0.146,-0.066,0.016,0.032,0.044,0.072
'0:16.703',-0.145,-0.043,0.014,0.019,0.029,0.051
'0:16.704',-0.145,-0.019,0.011,0.004,0.015,0.027
'0:16.705',-0.142,0.008,0.007,-0.011,-0.001,0.001
'0:16.706',-0.139,0.032,0.005,-0.024,-0.015,-0.024
'0:16.707',-0.140,0.054,0.002,-0.034,-0.026,-0.046
'0:16.708',-0.136,0.070,0.001,-0.041,-0.033,-0.061
'0:16.709',-0.129,0.077,0.000,-0.044,-0.035,-0.069
'0:16.710',-0.128,0.077,0.000,-0.043,-0.032,-0.068
'0:16.711',-0.127,0.070,0.001,-0.037,-0.025,-0.056
'0:16.712',-0.127,0.054,0.001,-0.028,-0.013,-0.038
'0:16.713',-0.130,0.032,0.002,-0.016,0.001,-0.012
'0:16.714',-0.123,0.007,0.004,-0.004,0.015,0.016
'0:16.715',-0.117,-0.020,0.005,0.010,0.029,0.042
'0:16.716',-0.121,-0.045,0.006,0.022,0.041,0.066
